src_text	tgt_text
It is about the dangers of fervent nationalism; he wrote the first draft of a script for it in the 1940s.	ᱩᱱᱤᱫᱚ ᱑᱙᱔᱐ ᱜᱮᱞᱟᱝ ᱨᱮ ᱱᱚᱣᱟ ᱞᱟᱹᱜᱤᱫ ᱢᱤᱫᱴᱟᱝ ᱪᱤᱛᱟᱹᱨ ᱜᱟᱭᱟᱱ ᱨᱮᱱᱟᱜ ᱯᱩᱭᱞᱩ ᱱᱩᱠᱥᱟᱭ ᱚᱞ ᱞᱮᱫᱟ ᱾
Also in the 1970s, Ray adapted two of his popular stories as detective films.	᱑᱙᱗᱐ ᱨᱮᱱᱟᱜ ᱫᱚᱥᱚᱠ ᱨᱮ ᱥᱚᱛᱛᱚᱡᱤᱛ ᱟᱭᱟᱜ ᱵᱟᱨᱭᱟ ᱦᱚᱲ ᱠᱩᱥᱤᱭᱟᱜ ᱦᱩᱰᱤᱧ ᱠᱟᱦᱱᱤ ᱫᱚ ᱜᱳᱭᱮᱱᱫᱟ ᱪᱚᱞᱚᱛᱪᱤᱛᱟᱹᱨ ᱞᱮᱠᱟᱛᱮᱭ ᱟᱯᱱᱟᱨ ᱞᱮᱫᱟ ᱾
Next, Ray directed the film adaptation of a novel by the poet and writer, Sunil Gangopadhyay.	ᱚᱱᱟᱛᱟᱭᱚᱢ ᱥᱚᱛᱚᱡᱤᱛ ᱚᱱᱚᱲᱤᱭᱟ ᱟᱨ ᱚᱱᱚᱞᱤᱭᱟ ᱥᱩᱱᱤᱞ ᱜᱚᱝᱜᱳᱯᱟᱫᱷᱟᱭ ᱟᱜ ᱢᱤᱫᱴᱮᱱ ᱱᱳᱵᱮᱞ ᱴᱮᱸᱦᱟᱰ ᱠᱟᱛᱮ ᱪᱚᱞᱚᱠᱪᱤᱛᱟᱹᱨᱮ ᱵᱮᱱᱟᱣ ᱞᱮᱫᱟ᱾
Ray later said that he never received compensation for the script.	ᱥᱚᱛᱚᱡᱤᱛ ᱨᱟᱭ ᱛᱟᱭᱚᱢᱮ ᱞᱟᱹᱭ ᱟ ᱡᱮ, ᱱᱤᱭᱟ ᱪᱤᱛᱟᱹᱨᱜᱟᱭᱟᱱ ᱞᱟᱹᱜᱤᱫ ᱩᱱᱤ ᱪᱤᱫᱦᱚᱸ ᱞᱚᱠᱥᱟᱱ ᱟᱠᱟᱱ ᱜᱚᱱᱚᱝ ᱵᱟᱭ ᱧᱟᱢ ᱞᱮᱫᱟ᱾
Charulata was one of Ray's favourite films and it was regarded by many critics as his most accomplished.	ᱪᱟᱨᱩᱞᱚᱛᱟ ᱫᱚ ᱥᱚᱛᱛᱚᱡᱤᱛ ᱟᱨᱭ ᱟᱜ ᱧᱩᱛᱩᱢᱟᱱ ᱪᱚᱞᱚᱛ ᱪᱤᱛᱟᱹᱨ ᱛᱟᱸᱦᱮ ᱠᱟᱱᱟ ᱟᱨ ᱟᱭᱢᱟ ᱜᱟᱞᱚᱪᱤᱭᱟᱹ ᱠᱚ ᱱᱚᱣᱟ ᱫᱚ ᱟᱡᱟᱜ ᱥᱚᱨᱮᱥ ᱪᱚᱞᱚᱛ ᱪᱤᱛᱟᱹᱨ ᱢᱮᱱᱛᱮ ᱠᱚ ᱢᱚᱱᱮᱭᱟ ᱾
He used many shades of light and mist to reflect the tension in the drama.	ᱩᱱᱤ ᱫᱤ ᱠᱷᱮᱞᱚᱸᱰᱤᱭᱚ ᱩᱫᱽᱜᱟᱹᱣ ᱥᱮ ᱛᱟᱹᱠᱤᱡᱨᱩᱭᱟᱹᱲ ᱠᱚᱨᱟᱣ ᱞᱟᱹᱜᱤᱫ ᱢᱟᱨᱥᱟᱞ ᱟᱨ ᱠᱩᱲᱦᱟᱹ ᱟᱭᱢᱟ ᱫᱷᱟᱯ ᱛᱮᱭ ᱵᱮᱣᱦᱟᱨ ᱞᱮᱫᱟ ᱾
They try to arrange the engagement of their youngest daughter to a highly paid engineer educated in London.	ᱩᱱᱠᱩ ᱫᱚ ᱞᱚᱱᱰᱚᱱ ᱨᱮ ᱥᱤᱠᱷᱟᱱᱟᱹᱛᱟᱱ ᱢᱤᱫᱦᱚᱲ ᱪᱮᱛᱟᱱ ᱠᱩᱲᱟᱹᱭᱟᱱ ᱤᱧᱡᱤᱱᱤᱭᱟᱨ ᱥᱟᱶᱛᱮ ᱩᱱᱠᱩ ᱫᱚ ᱠᱟᱹᱴᱤᱡᱽ ᱦᱚᱯᱚᱱᱮᱨᱟ ᱦᱚᱨᱚᱜᱪᱤᱱ ᱥᱟᱹᱜᱟᱹᱭᱡᱚᱲᱟᱣ ᱨᱮᱭᱟᱜ ᱮ ᱪᱮᱥᱴᱟ ᱞᱮᱫᱟ ᱾
It tells the story of an upper-class family spending an afternoon in Darjeeling, a picturesque hill town in West Bengal.	ᱱᱚᱣᱟ ᱫᱚ ᱯᱚᱪᱪᱤᱢᱵᱟᱝᱜᱟᱞ ᱨᱮᱭᱟᱜ ᱢᱤᱫᱴᱮᱱ ᱟᱹᱰᱤ ᱡᱤᱭᱟᱹᱲ ᱩᱥᱩᱞᱵᱩᱨᱩ ᱥᱟᱦᱟᱨ ᱫᱟᱨᱡᱤᱞᱤᱝ ᱨᱮᱱ ᱢᱤᱫ ᱠᱤᱥᱟᱹᱬ ᱜᱷᱟᱨᱚᱸᱡᱽ ᱨᱮᱱ ᱢᱤᱫᱴᱮᱱ ᱥᱩᱢᱩᱝ ᱥᱤᱜᱟᱸᱲ ᱨᱮᱭᱟᱜ ᱠᱟᱹᱦᱱᱤ ᱢᱮᱱᱛᱮ ᱾
It earned numerous awards and had long theatrical runs in India and abroad.	ᱱᱚᱣᱟ ᱫᱚ ᱟᱭᱢᱟ ᱜᱟᱱ ᱥᱤᱨᱯᱟᱹᱭ ᱦᱟᱢᱮᱴ ᱞᱮᱫᱟ ᱟᱨ ᱵᱷᱟᱨᱚᱛ ᱟᱨ ᱵᱤᱞᱟᱹᱛ ᱨᱮᱭᱟᱜ ᱜᱟᱭᱟᱱ ᱚᱲᱟᱜ ᱟᱰᱤ ᱫᱤᱱ ᱪᱟᱞᱟᱣ ᱞᱮᱱᱟ ᱾
His visits to Ajanta, Ellora, and Elephanta stimulated his admiration for Indian art.	ᱚᱡᱚᱱᱛᱟ , ᱤᱞᱳᱨᱟ ᱟᱨ ᱮᱞᱤᱯᱷᱟᱱᱴᱟ ᱨᱮ ᱟᱡᱟᱜ ᱠᱟᱹᱢᱤ ᱵᱷᱟᱨᱛᱤᱭᱚ ᱠᱟᱹᱨᱤ ᱪᱮᱛᱟᱱ ᱨᱮ ᱟᱡᱟᱜ ᱢᱟᱹᱱ ᱵᱳᱨᱠᱮᱫ ᱚᱪᱳ ᱞᱮᱫᱟ ᱾
He later admitted that he learned much from the famous painters Nandalal Bose and Benode Behari Mukherjee.	ᱛᱟᱭᱚᱢ ᱫᱟᱨᱟᱢ ᱥᱤᱠᱟᱹᱨ ᱞᱮᱫᱟᱭ ᱡᱮ , ᱩᱱᱤ ᱫᱚ ᱧᱩᱢ ᱦᱟᱞᱟᱝ ᱪᱤᱛᱟᱹᱨ ᱥᱤᱞᱯᱤ ᱱᱚᱱᱫᱚᱞᱟᱞ ᱵᱚᱥᱩ ᱟᱨ ᱵᱤᱱᱳᱫ ᱵᱤᱦᱟᱨᱤ ᱢᱩᱠᱷᱳᱯᱟᱫᱫᱷᱟᱭ ᱴᱷᱮᱱ ᱠᱷᱚᱱ ᱟᱹᱰᱤᱱᱟᱜ ᱮ ᱥᱮᱲᱟ ᱞᱮᱫᱟ ᱾
Sukumar died when Satyajit was barely three, and the family survived on Suprabha Ray's meager income.	ᱥᱚᱛᱛᱚᱡᱤᱛ ᱟᱜ ᱩᱢᱮᱨ ᱡᱚᱠᱷᱚᱱ ᱯᱮ ᱥᱮᱨᱢᱟ , ᱩᱱ ᱚᱠᱛᱚ ᱥᱩᱠᱩᱢᱟᱨ ᱟᱜ ᱡᱤᱣᱤ ᱵᱟᱹᱛᱤ ᱤᱲᱤᱡ ᱞᱮᱱᱟ ᱥᱩᱯᱨᱚᱵᱷᱟ ᱨᱟᱭ ᱟᱭ ᱠᱤᱪᱷᱩᱠ ᱟᱭ ᱛᱮ ᱟᱭᱟᱜ ᱜᱷᱟᱨᱚᱧᱡᱽ ᱴᱤᱠᱟᱹᱣ ᱴᱟᱸᱦᱮ ᱠᱟᱱᱟ ᱾
He made Ramsunder his son-in-law and granted him some property at Jashodal in Kishorganj District.	ᱩᱱᱤᱫᱚ ᱨᱟᱢᱥᱩᱱᱫᱚᱨ ᱟᱡᱨᱮᱱ ᱡᱟᱶᱟᱭ ᱜᱚᱢᱠᱮ ᱠᱮᱫᱮᱭᱟᱭ ᱟᱨ ᱠᱤᱥᱳᱨᱜᱚᱧᱡ ᱦᱚᱱᱚᱛ ᱨᱮᱱᱟᱜ ᱡᱚᱥᱳᱫᱚᱞ ᱨᱮ ᱟᱡᱟᱜ ᱠᱤᱪᱷᱩ ᱫᱷᱚᱱᱼᱫᱩᱨᱤᱵᱮ ᱫᱟᱱ ᱠᱮᱫᱟ ᱾
Satyajit Ray's ancestry can be traced back for at least ten generations.	ᱠᱚᱢᱨᱮᱱᱟᱜ ᱜᱮᱞ ᱯᱤᱲᱦᱤ ᱦᱟᱹᱵᱤᱡ ᱥᱚᱛᱛᱚᱡᱤᱛ ᱨᱟᱭ ᱨᱮᱱ ᱟᱹᱜᱤᱞ ᱠᱚᱣᱟᱜ ᱯᱟᱸᱡᱟ ᱧᱟᱢᱚᱜ ᱟ ᱾
Feluda, the sleuth, and Professor Shonku, the scientist in his science fiction stories, Tarini Khuro, the storyteller, and Lalmohan Ganguly, the novelist , are popular fictional characters created by him.	ᱜᱳᱭᱮᱱᱫᱟ ᱯᱷᱮᱞᱩᱫᱟ, ᱥᱟᱬᱮᱥ ᱠᱩᱠᱢᱩᱠᱟᱹᱦᱚᱱᱤ ᱥᱟᱬᱮᱥᱤᱭᱟ ᱯᱨᱚᱯᱷᱮᱥᱚᱨ ᱥᱝᱠᱩ, ᱠᱤᱥᱟᱹᱤᱪ ᱛᱟᱨᱤᱱᱤᱠᱷᱩᱲᱳ ᱟᱨ ᱱᱳᱵᱮᱞᱤᱭᱟ ᱞᱟᱞᱢᱳᱦᱚᱱ ᱜᱟᱝᱜᱩᱞᱤ ᱩᱱᱤᱭᱟᱜ ᱥᱤᱨᱡᱚᱱᱨᱮ ᱧᱩᱛᱩᱢᱟᱱ ᱩᱭᱦᱟᱹᱨᱟᱱᱤᱪ ᱪᱚᱨᱤᱛ᱾
As a result, Muhammad decided to wage a war against Prithviraj.	ᱚᱨᱡᱚ ᱞᱮᱠᱟᱛᱮ , ᱢᱩᱦᱚᱢᱢᱚᱫ ᱯᱨᱤᱛᱷᱤᱨᱟᱡᱽ ᱟᱜ ᱵᱤᱨᱩᱫᱷ ᱨᱮ ᱞᱟᱹᱲᱦᱟᱹᱭ ᱨᱮᱱᱟᱜ ᱮ ᱜᱚᱴᱟ ᱞᱮᱫᱟ ᱾
Prithviraja Vijaya mentions that Muhammad of Ghor sent an ambassador to Prithviraj, but does not provide any details.	ᱯᱨᱤᱛᱷᱤᱨᱟᱡ ᱵᱤᱡᱚᱭᱼᱮ ᱞᱟᱹᱭ ᱟᱠᱟᱫ ᱟᱡᱮ, ᱜᱷᱳᱨᱼᱟᱜ ᱢᱩᱦᱚᱢᱢᱚᱫ ᱯᱨᱤᱛᱷᱤᱨᱟᱡ ᱴᱷᱮᱱ ᱢᱤᱫᱴᱟᱝ ᱫᱤᱥᱚᱢ ᱜᱳᱰᱮᱛᱼᱮ ᱠᱳᱞ ᱞᱮᱫᱮᱭᱟ, ᱢᱮᱱᱠᱷᱟᱱ ᱚᱠᱟ ᱵᱚᱨᱱᱚᱱ ᱦᱚᱸ ᱵᱟᱭ ᱮᱢ ᱟᱠᱟᱱᱟ ᱾
Two-thirds of his warriors sacrificed their life in fight against the Gahadavala army, allowing him to escape to Delhi with Samyogita.	ᱟᱡ ᱨᱮᱱ ᱵᱟᱨ ᱨᱮᱱᱟᱜ ᱯᱮ ᱦᱤᱥ ᱡᱳᱫᱷᱟ ᱯᱷᱟᱹᱫ ᱜᱟᱦᱟᱲᱣᱟᱞ ᱥᱮᱱᱟ ᱯᱷᱟᱹᱫ ᱵᱤᱨᱩᱫ ᱞᱟᱹᱲᱦᱟᱹᱭ ᱨᱮ ᱩᱱᱠᱩ ᱡᱤᱭᱤ ᱠᱚ ᱟᱞᱟᱭ ᱞᱮᱫᱟ , ᱡᱟᱦᱟ ᱠᱷᱟᱛᱤᱨ ᱛᱮ ᱩᱱᱤ ᱜᱚᱲᱚᱣᱟᱱ ᱠᱚ ᱥᱟᱶ ᱛᱮ ᱫᱤᱞᱞᱤ ᱫᱟᱹᱲ ᱫᱟᱲᱮᱭᱟᱜ ᱛᱟᱦᱮ ᱾
The Gahadavala kingdom, centered around Kannauj and headed by another powerful king Jayachandra, was located to the east of the Chahamana kingdom.	ᱠᱚᱱᱳᱣᱡ ᱵᱮᱲᱦᱟᱭᱛᱮ ᱟᱨ ᱢᱤᱫᱴᱟᱝ ᱫᱟᱲᱮᱭᱟᱱ ᱨᱟᱡᱟ ᱡᱚᱭᱪᱚᱱᱫᱨᱚ ᱟᱜ ᱟᱹᱭᱩᱨᱛᱮ ᱜᱟᱦᱟᱲᱣᱟᱞ ᱯᱚᱱᱚᱛ ᱫᱚ ᱪᱟᱦᱚᱢᱟᱱ ᱯᱚᱱᱚᱛ ᱨᱮᱱᱟᱜ ᱯᱩᱨᱩᱵ ᱨᱮ ᱛᱟᱸᱦᱮ ᱠᱟᱱᱟ ᱿
He then dispatched his general Chavand Rai to Kalinjar Fort to capture Paramardi.	ᱚᱱᱟ ᱛᱟᱭᱚᱢ ᱟᱡ ᱨᱮᱱ ᱥᱮᱱᱟᱯᱚᱛᱤ ᱪᱚᱵᱚᱱᱫᱚ ᱨᱟᱭ ᱫᱚ ᱯᱚᱨᱢᱟᱨᱫᱤ ᱜᱚᱵᱚᱞ ᱞᱟᱹᱜᱤᱫ ᱠᱚᱞᱤᱧᱡᱚᱨ ᱜᱟᱲ ᱛᱮᱭ ᱵᱷᱮᱡᱟ ᱞᱮᱫᱮᱭᱟ ᱾
Their love affair went on for three years through Chalti Ka Naam Gaadi and Half Ticket.	ᱪᱚᱞᱛᱤ ᱠᱟ ᱱᱟᱢ ᱜᱟᱲᱤ' ᱟᱨ 'ᱦᱟᱯᱷ ᱴᱤᱠᱤᱴ' ᱛᱟᱞᱟᱛᱮ ᱮᱛᱚᱦᱚᱵ ᱞᱮᱱ ᱩᱱᱠᱤᱱᱟᱜ ᱫᱩᱞᱟᱹᱲ ᱥᱟᱹᱜᱟᱹᱭ ᱯᱮ ᱥᱮᱨᱢᱟ ᱫᱷᱟᱹᱵᱤᱡ ᱪᱟᱞᱟᱣ ᱞᱮᱱᱟ ᱾
In 1018/19 CE, Rajendra marched into the Pandya and Chera Perumal kingdoms and conquered the two countries.	᱑᱐᱑᱘/᱑᱙ ᱥᱟᱹᱦᱤᱛ ᱨᱮ, ᱨᱟᱡᱮᱱᱫᱨᱚ ᱯᱟᱸᱰᱭᱟ ᱟᱨ ᱪᱮᱨᱟ ᱫᱚ ᱯᱮᱨᱩᱢᱚᱞ ᱥᱚᱢᱨᱟᱡᱽ ᱥᱮᱫ ᱮ ᱞᱟᱦᱟ ᱪᱟᱞᱟᱣ ᱮᱱᱟ ᱟᱨ ᱵᱟᱨᱭᱟ ᱫᱤᱥᱚᱢ ᱡᱤᱛᱟᱹᱣ ᱞᱮᱱᱟᱭ ᱾
In 1186, Mu'izz, along with Ghiyath, ended the Ghaznavid dynasty after having captured Lahore and executed the Ghaznavid ruler Khusrau-Malik.	᱑᱑᱘᱖ ᱥᱟᱹᱦᱤᱛ ᱨᱮ ᱢᱩᱭᱤᱡᱽ ᱫᱚ ᱜᱤᱭᱟᱹᱫᱷᱚ ᱥᱟᱶ ᱜᱚᱡᱱᱚᱵᱤ ᱥᱟᱥᱚᱱᱤᱭᱟᱹ ᱠᱷᱩᱥᱨᱚ ᱢᱟᱞᱤᱠ ᱜᱚᱡᱽ ᱠᱟᱛᱮ ᱞᱟᱦᱳᱨ ᱮ ᱫᱚᱠᱷᱚᱞ ᱞᱮᱫᱼᱟ ᱟᱨ ᱜᱟᱡᱽᱱᱚᱵᱤ ᱨᱟᱡᱽ ᱵᱚᱝᱥᱚ ᱢᱩᱪᱟᱹᱫ ᱮᱱᱟ ᱾
Sambhaji's Goa campaign was checked by the arrival of the Mughal army and navy in January 1684, forcing him to withdraw.	᱑᱖᱘᱔ ᱥᱟᱹᱦᱤᱛ ᱨᱮᱭᱟᱜ ᱡᱟᱱᱩᱣᱟᱨᱤ ᱨᱮ ᱢᱩᱜᱷᱚᱞ ᱯᱷᱟᱹᱫ ᱟᱨ ᱫᱟᱜ ᱯᱷᱟᱹᱫ ᱠᱚᱣᱟᱜ ᱦᱤᱡᱩᱜ ᱨᱮ ᱥᱚᱢᱵᱷᱟᱡᱤᱭᱟᱜ ᱜᱳᱣᱟ ᱚᱵᱷᱤᱡᱟᱱ ᱨᱮ ᱡᱟᱸᱜᱮᱭ ᱥᱤᱨᱡᱟᱹᱣ ᱞᱮᱫᱟ ᱡᱟᱸᱦᱟ ᱠᱷᱟᱹᱛᱤᱨ ᱛᱮ ᱩᱱᱤ ᱫᱚ ᱚᱱᱟ ᱚᱵᱷᱤᱡᱟᱱ ᱟᱲᱟᱜ ᱜᱤᱰᱤ ᱛᱮᱭ ᱵᱚᱲᱦᱮ ᱞᱮᱱᱟ ᱾
The 1687 Battle of Wai saw the Maratha forces badly weakened by the Mughals.	᱑᱖᱘᱗ ᱥᱟᱦᱤᱛ ᱨᱮ ᱳᱭᱟᱭ ᱨᱮᱭᱟᱜ ᱞᱟᱹᱲᱦᱟᱹᱭ ᱨᱮ ᱢᱩᱜᱷᱚᱞ ᱠᱚᱫᱚ ᱢᱟᱨᱟᱴᱷᱟ ᱯᱷᱟᱹᱫ ᱟᱹᱰᱤᱠᱚ ᱞᱤᱪᱟᱹᱲ ᱠᱮᱫ ᱠᱚᱣᱟ ᱾
The Bengal Famine in 1770 was a massive catastrophe that signalled the end of the Mughal Empire and disorder in the Indian Subcontinent.	᱑᱗᱗᱐ ᱥᱟᱦᱤᱛ ᱦᱩᱭᱞᱮᱱ ᱟᱠᱟᱞ ᱫᱚ ᱛᱟᱸᱦᱮ ᱠᱟᱱᱟ ᱵᱟᱝᱞᱟ ᱨᱮᱭᱟᱜ ᱢᱤᱫ ᱵᱚᱛᱚᱨᱟᱱ ᱢᱩᱦᱤᱢ, ᱡᱟᱦᱟᱸ ᱫᱚ ᱢᱩᱜᱷᱚᱞ ᱨᱟᱡᱽᱯᱟᱴ ᱨᱮᱭᱟᱜ ᱢᱩᱪᱟᱹᱫ ᱟᱨ ᱵᱷᱟᱨᱚᱛᱤᱭᱚ ᱩᱯᱚᱢᱚᱦᱟᱫᱮᱥ ᱨᱮ ᱪᱷᱤᱛᱤᱼᱵᱤᱛᱤ ᱨᱮᱭᱟᱜ ᱤᱥᱟᱹᱨᱟᱭ ᱮᱢᱞᱮᱫᱟ ᱾
Warren Hastings, the head of the East India company got appointed as the first Governor of Bengal in 1774.	᱑᱗᱗᱔ ᱥᱟᱞᱮᱨᱮ ᱤᱥᱴ ᱤᱱᱰᱤᱭᱟ ᱠᱳᱢᱯᱟᱱᱤ ᱨᱮᱱᱤᱡ ᱢᱩᱬᱩᱫ ᱳᱭᱟᱨᱮᱱ ᱦᱮᱥᱴᱨᱤᱝ ᱵᱟᱝᱞᱟ ᱨᱮᱱ ᱯᱩᱭᱞᱳ ᱜᱚᱵᱚᱨᱱᱚᱨ ᱞᱮᱠᱟᱛᱮᱭ ᱵᱟᱦᱟᱞ ᱞᱮᱱᱟ ᱾
In the year 1779, Mirza Najaf Khan carefully advanced his forces who successfully routed the treasonous Zabita Khan and his Sikh allies who lost more than 5,000 men in a single battle and never returned to threaten the Mughal Empire during the commander Mirza Najaf Khan's lifetime.	᱑᱗᱗᱙ ᱥᱟᱞ ᱨᱮ ᱢᱤᱨᱡᱟ ᱱᱟᱡᱟᱯᱷ ᱠᱷᱟᱱ ᱥᱚᱱᱛᱚᱨ ᱠᱟᱛᱮ ᱟᱡ ᱨᱮᱱ ᱯᱷᱟᱹᱫ ᱠᱚ ᱞᱟᱦᱟ ᱤᱫᱤ ᱠᱟᱛᱮ ᱫᱤᱥᱚᱢ ᱵᱟᱹᱭᱨᱤ ᱡᱟᱵᱤᱛᱟ ᱠᱷᱟᱱ ᱟᱨ ᱟᱡ ᱨᱮᱱ ᱥᱤᱠᱷ ᱜᱟᱛᱮ ᱠᱚ ᱦᱟᱨᱟᱣ ᱠᱮᱫ ᱠᱚᱣᱟ , ᱡᱟᱸᱦᱟᱭ ᱫᱚ ᱕,᱐᱐᱐ ᱜᱚᱴᱟᱝ ᱠᱷᱚᱱ ᱦᱚᱸ ᱰᱷᱮᱨ ᱦᱚᱲ ᱠᱚ ᱟᱫᱽᱞᱮᱫ ᱠᱚᱣᱟ ᱟᱨ ᱢᱩᱬᱩᱫ ᱯᱷᱟᱹᱫ ᱢᱤᱨᱡᱟ ᱱᱟᱡᱟᱯᱷ ᱠᱷᱟᱱ ᱟᱜ ᱡᱤᱭᱮᱛ ᱛᱟᱦᱮᱱ ᱨᱮ ᱢᱩᱜᱚᱞ ᱥᱟᱢᱨᱟᱡᱽ ᱫᱷᱚᱢᱠᱟᱣ ᱞᱟᱹᱜᱤᱫ ᱛᱤᱥ ᱦᱚᱸ ᱵᱟᱭ ᱨᱩᱣᱟᱹᱲ ᱦᱮᱡ ᱞᱮᱱᱟ ᱾
In the year 1787, an embassy of Vijay Singh from Jodhpur presented itself to the Mughal Emperor Shah Alam II, bringing homage and the golden key of the Fortress of Ajmer.	᱑᱘᱕᱗ ᱥᱟᱦᱤᱛ ᱨᱮ ᱡᱳᱫᱷᱯᱩᱨ ᱠᱷᱚᱱ ᱵᱤᱡᱚᱭ ᱥᱤᱝᱼᱟᱜ ᱢᱤᱫᱴᱟᱝ ᱫᱩᱛᱟᱵᱟᱥ ᱢᱩᱜᱷᱚᱞ ᱥᱚᱢᱨᱟᱴ ᱫᱚᱥᱟᱨ ᱥᱟᱦᱚ ᱟᱞᱚᱢ ᱴᱷᱮᱱ ᱟᱡ ᱥᱚᱫᱚᱨ ᱠᱟᱛᱮ ᱢᱟᱹᱱ ᱠᱮᱫᱮᱭᱟᱭ ᱟᱨ ᱟᱡᱢᱮᱨ ᱜᱟᱲ ᱨᱮᱱᱟᱜ ᱥᱟᱢᱟᱱᱚᱢ ᱠᱩᱞᱩᱯ ᱮ ᱟᱹᱜᱩ ᱠᱮᱫᱟ ᱾
The Maharaja married her in 1835 by 'sending his arrow and sword to her village'.	᱑᱘᱓᱕ ᱥᱟᱦᱤᱛ ᱨᱮ ᱢᱚᱦᱟᱨᱟᱡᱟ ᱟᱡᱟᱜ ᱥᱟᱨ ᱟᱨ ᱛᱟᱨᱣᱟᱲᱤ ᱚᱱᱤᱭᱟᱜ ᱟᱛᱳ ᱨᱮ ᱠᱳᱞ ᱠᱟᱛᱮᱫ ᱩᱱᱤᱭ ᱵᱟᱯᱞᱟ ᱠᱮᱫᱮᱭᱟ ᱾
Manekshaw joined the first intake of the Indian Military Academy, Dehradun, in 1932.	᱑᱙᱓᱒ ᱥᱟ.ᱦᱤᱛ ᱨᱮ ᱢᱟᱱᱮᱠᱥ ᱫᱮᱨᱟᱫᱩᱱ ᱨᱮ ᱤᱱᱰᱤᱭᱟᱱ ᱢᱤᱞᱤᱴᱟᱨᱤ ᱮᱠᱟᱰᱤᱢᱤ ᱨᱮ , ᱯᱳᱭᱞᱳ ᱵᱮᱪ ᱨᱮᱭ ᱥᱮᱞᱮᱫ ᱞᱮᱱᱟ ᱾
On 1st October 1932, he was one of the fifteen cadets to be selected through open competition.	᱑᱙᱓᱒ ᱥᱟᱹᱦᱤᱛ ᱨᱮᱱᱟᱜ ᱑ ᱚᱠᱴᱚᱵᱚᱨ ᱯᱷᱩᱨᱜᱟᱹᱞ ᱦᱮᱯᱨᱟᱣ ᱛᱟᱞᱟᱛᱮ ᱵᱟᱪᱷᱱᱟᱣ ᱞᱮᱱ ᱑᱕ ᱜᱚᱴᱟᱝ ᱠᱮᱰᱮᱴ ᱠᱚ ᱢᱩᱫᱽ ᱨᱮ ᱢᱤᱫ ᱦᱚᱲᱮ ᱛᱟᱸᱦᱮ ᱠᱟᱱᱟ ᱾
Following the partition of India in 1947, he was reassigned to the 8th Gorkha Rifles.	᱑᱙᱔᱗ ᱥᱟᱹᱦᱤᱛ ᱨᱮ ᱵᱷᱟᱨᱚᱛ ᱨᱮᱭᱟᱜ ᱦᱟᱹᱯᱟᱴᱤᱧ ᱛᱟᱭᱚᱢ , ᱩᱱᱤᱫᱚ ᱟᱨᱦᱚᱸ ᱫᱚᱲᱦᱟ ᱘ ᱟᱱᱟᱜ ᱜᱚᱨᱠᱷᱟ ᱨᱟᱭᱯᱷᱚᱞ ᱨᱮᱠᱚ ᱵᱟᱦᱟᱞ ᱠᱮᱫᱮᱭᱟ᱾
In 1948, Rafi received a silver medal from Jawaharlal Nehru on Indian Independence Day.	᱑᱙᱔᱘ ᱥᱟᱹᱦᱤᱛ ᱨᱮ ᱨᱚᱯᱷᱤ ᱫᱚ ᱵᱷᱟᱨᱚᱛ ᱨᱮᱭᱟᱜ ᱯᱷᱩᱨᱜᱟᱹᱞ ᱢᱟᱦᱟ ᱨᱮ ᱡᱚᱣᱦᱚᱨᱞᱟᱞ ᱱᱮᱦᱨᱩ ᱴᱷᱮᱱᱠᱷᱚᱱ ᱢᱤᱫᱴᱟᱝ ᱨᱩᱯᱟᱹ ᱯᱚᱫᱚᱠ ᱮ ᱧᱟᱢ ᱞᱮᱫᱟ᱾
He served in that position, starting the new Economics Department, from 1956 to 1958.	ᱩᱱᱤᱫᱚ ᱑᱙᱖᱕ ᱥᱟᱹᱦᱤᱛ ᱠᱷᱚᱱ ᱑᱙᱕᱘ ᱥᱟᱹᱦᱤᱛ ᱦᱟᱹᱵᱤᱡ ᱱᱚᱣᱟ ᱴᱷᱟᱸᱭ ᱨᱮᱭ ᱛᱟᱦᱮᱸᱠᱟᱱᱟ ᱟᱨ ᱠᱟᱹᱣᱰᱤᱟᱹᱨᱤ ᱨᱮᱭᱟᱜ ᱱᱟᱣᱟ ᱛᱷᱚᱱᱚᱛ ᱮᱛᱚᱦᱚᱵ ᱠᱮᱫᱟ ᱾
In 1957, he was sent to the Imperial Defence College, London, to attend a higher command course for one year.	᱑᱙᱕᱗ ᱥᱟᱹᱦᱤᱛ ᱨᱮ ᱩᱱᱤ ᱢᱤᱫ ᱥᱮᱨᱢᱟ ᱨᱮᱭᱟᱜ ᱦᱟᱭᱟᱨ ᱠᱟᱢᱟᱱᱰ ᱠᱚᱨᱥ ᱞᱟᱹᱜᱤᱫ ᱛᱮ ᱞᱚᱱᱰᱚᱱ ᱨᱮᱭᱟᱜ ᱤᱢᱯᱤᱨᱤᱭᱚᱞ ᱰᱤᱯᱷᱮᱱᱥ ᱢᱟᱦᱟᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮᱠᱚ ᱵᱷᱮᱡᱟ ᱠᱮᱫᱮᱭᱟ ᱾
